,borouch,block,zipCode,residental units,gross square,taxClass,sale price
21284,4,13048,7,1,1296,1,435000
21285,4,13052,7,1,1408,1,367000
21286,4,13055,7,1,1438,1,410000
21287,4,13074,7,1,1020,1,456000
21288,4,13074,7,1,1020,1,425000
21289,4,13074,7,1,1066,1,442000
21290,4,13076,7,1,1142,1,275000
21291,4,13079,7,1,1656,1,525000
21292,4,13079,7,1,1656,1,280000
21293,4,13079,7,1,1656,1,543000
21294,4,13094,7,1,2652,1,586000
21295,4,13268,7,1,923,1,425000
21296,4,13268,7,1,923,1,243360
21297,4,13270,7,1,872,1,295000
21298,4,13271,7,1,872,1,325000
21299,4,13272,7,1,1054,1,370000
21300,4,13272,7,1,928,1,299130
21301,4,13272,7,1,928,1,255000
21302,4,13273,7,1,1750,1,362500
21303,4,13279,7,1,1036,1,210000
21304,4,13283,7,1,2192,1,450000
21305,4,13283,7,1,1054,1,330000
21306,4,13284,7,1,1837,1,367000
21307,4,13285,7,1,1900,1,475000
21308,4,13286,7,1,1170,1,850000
21309,4,13286,7,1,1170,1,325000
21310,4,13287,7,1,1300,1,470000
21311,4,13288,7,1,1216,1,464000
21312,4,13288,7,1,1216,1,205000
21313,4,13290,7,1,1170,1,430000
21314,4,13290,7,1,1120,1,286951
21315,4,13290,7,1,1005,1,488000
21316,4,13299,7,2,1170,1,770000
21317,4,13303,7,1,1170,1,465000
21318,4,13317,7,1,1534,1,550000
21319,4,13335,7,1,1496,1,519000
21320,4,13342,7,1,1024,1,434600
21321,4,13342,7,1,812,1,299130
21322,4,13342,7,1,876,1,310000
21323,4,13342,7,1,1344,1,225000
21324,4,13343,7,1,1294,1,440000
21325,4,13343,7,1,1054,1,310000
21326,4,13347,7,1,1040,1,300000
21327,4,13347,7,1,1056,1,455000
21328,4,13348,7,1,1170,1,340000
21329,4,13351,7,1,1169,1,400000
21330,4,13351,7,1,1204,1,370000
21331,4,13351,7,1,1262,1,263500
21332,4,13353,7,1,815,1,850000
21333,4,13356,7,1,1000,1,450000
21334,4,13356,7,1,1152,1,570000
21335,4,13356,7,1,828,1,410000
21336,4,13357,7,1,1080,1,380000
21337,4,13357,7,1,1160,1,485000
21338,4,13357,7,1,1056,1,390000
21339,4,13407,7,1,906,1,375000
21340,4,15013,7,1,1148,1,386000
21341,4,15013,7,1,1148,1,440000
21342,4,15013,7,1,1148,1,442000
21343,4,15013,7,1,1148,1,273780
21344,4,15015,7,1,1160,1,370000
21345,4,12129,7,2,1413,1,590000
21346,4,12129,7,2,1920,1,440000
21347,4,12268,7,2,2500,1,740000
21348,4,12268,7,2,1164,1,221500
21349,4,12270,7,2,1840,1,625000
21350,4,12281,7,2,2410,1,749000
21351,4,12281,7,2,1387,1,870000
21352,4,12283,7,2,2400,1,745000
21353,4,12285,7,2,1278,1,770000
21354,4,12287,7,2,2320,1,558700
21355,4,12295,7,2,2178,1,799000
21356,4,12295,7,2,1180,1,837500
21357,4,12296,7,2,1646,1,539000
21358,4,12297,7,2,2100,1,717600
21359,4,12299,7,2,1942,1,575000
21360,4,12299,7,2,1942,1,630000
21361,4,12304,7,2,1512,1,660000
21362,4,12304,7,2,1512,1,227000
21363,4,12306,7,2,1386,1,555000
21364,4,12313,7,2,1575,1,449000
21365,4,12314,7,2,2112,1,588000
21366,4,12314,7,2,2080,1,635000
21367,4,12314,7,2,2080,1,336000
21368,4,12315,7,2,1800,1,591000
21369,4,12316,7,2,2300,1,697000
21370,4,12316,7,2,2244,1,500000
21371,4,12471,7,2,1280,1,610000
21372,4,12471,7,2,1280,1,250000
21373,4,12474,7,2,1440,1,344760
21374,4,12474,7,2,1440,1,600000
21375,4,12474,7,2,1440,1,353000
21376,4,12475,7,2,1600,1,270000
21377,4,12476,7,2,1600,1,579000
21378,4,12477,7,2,1952,1,715000
21379,4,12481,7,2,1710,1,405000
21380,4,12485,7,2,2900,1,730000
21381,4,12486,7,2,2043,1,375000
21382,4,12486,7,2,1472,1,572000
21383,4,12486,7,2,1472,1,465000
21384,4,12488,7,2,1584,1,640000
21385,4,12515,7,2,1542,1,340000
21386,4,12518,7,2,2060,1,501000
21387,4,12519,7,2,2176,1,530000
21388,4,12523,7,2,1728,1,462006
21389,4,12523,7,2,1760,1,530000
21390,4,12524,7,2,2304,1,495000
21391,4,12524,7,2,2000,1,695000
21392,4,12529,7,2,2544,1,670000
21393,4,12537,7,2,2016,1,588750
21394,4,12538,7,2,1724,1,320000
21395,4,12538,7,2,2858,1,585000
21396,4,12541,7,2,1968,1,589000
21397,4,12549,7,2,2732,1,746476
21398,4,12569,7,2,1422,1,535000
21399,4,12569,7,2,2226,1,593250
21400,4,12577,7,2,2056,1,750000
21401,4,12577,7,2,2056,1,494000
21402,4,12583,7,2,960,1,690000
21403,4,12583,7,2,2240,1,216000
21404,4,12583,7,2,2250,1,561600
21405,4,12584,7,2,1984,1,650000
21406,4,12585,7,2,1320,1,770000
21407,4,12590,7,2,1660,1,543827
21408,4,12592,7,2,2460,1,690000
21409,4,12596,7,2,1126,1,252000
21410,4,12597,7,2,1654,1,380000
21411,4,12664,7,2,1668,1,640000
21412,4,12667,7,2,1575,1,250000
21413,4,12679,7,2,1840,1,325000
21414,4,12682,7,2,1662,1,216000
21415,4,12682,7,2,1099,1,490000
21416,4,12682,7,2,929,1,340000
21417,4,12683,7,2,1468,1,599000
21418,4,12683,7,2,1099,1,390000
21419,4,12686,7,2,949,1,515000
21420,4,12686,7,2,1099,1,363000
21421,4,12686,7,2,1099,1,475000
21422,4,12690,7,2,2250,1,640700
21423,4,12691,7,2,949,1,509000
21424,4,12700,7,2,2200,1,495000
21425,4,12701,7,2,2240,1,520000
21426,4,12701,7,2,2068,1,550000
21427,4,12703,7,2,1440,1,889800
21428,4,12705,7,2,1047,1,453000
21429,4,12713,7,2,1347,1,395000
21430,4,12715,7,2,1987,1,675000
21431,4,12719,7,2,2385,1,457447
21432,4,12720,7,2,1076,1,305000
21433,4,12723,7,2,1530,1,545000
21434,4,12723,7,2,1530,1,395000
21435,4,12727,7,2,1581,1,385000
21436,4,12983,7,2,1980,1,455000
21437,4,13021,7,2,1560,1,480000
21438,4,13022,7,2,1440,1,379236
21439,4,13029,7,2,2584,1,650000
21440,4,13039,7,2,2358,1,760000
21441,4,13040,7,2,1800,1,430000
21442,4,13041,7,2,1800,1,435000
21443,4,13041,7,2,1800,1,499900
21444,4,13041,7,2,1800,1,230000
21445,4,13041,7,2,1800,1,469000
21446,4,13041,7,2,1800,1,225000
21447,4,13044,7,2,1444,1,640000
21448,4,13044,7,2,1520,1,436020
21449,4,13044,7,2,1520,1,400000
21450,4,13044,7,2,2496,1,625000
21451,4,13048,7,2,2100,1,541000
21452,4,13049,7,2,1566,1,440000
21453,4,13052,7,2,1860,1,643500
21454,4,13052,7,2,1771,1,465000
21455,4,13055,7,2,2256,1,611800
21456,4,13075,7,2,1834,1,360000
21457,4,13080,7,2,1602,1,750000
21458,4,13090,7,2,2350,1,635000
21459,4,13091,7,2,1440,1,520000
21460,4,13092,7,2,2016,1,603000
21461,4,13273,7,2,2016,1,669000
21462,4,13273,7,2,900,1,730000
21463,4,13283,7,2,2082,1,603750
21464,4,13283,7,2,2072,1,275000
21465,4,13285,7,2,1978,1,488000
21466,4,13288,7,2,1152,1,660000
21467,4,13288,7,2,2070,1,590000
21468,4,13292,7,2,1555,1,620000
21469,4,13304,7,2,2400,1,760000
21470,4,13305,7,2,2100,1,540000
21471,4,13308,7,2,1640,1,570000
21472,4,13312,7,2,1128,1,790000
21473,4,13312,7,2,2208,1,612250
21474,4,13312,7,2,2208,1,612000
21475,4,13322,7,2,2200,1,300000
21476,4,13324,7,2,2142,1,570000
21477,4,13330,7,2,2042,1,690000
21478,4,13342,7,2,2304,1,569839
21479,4,13344,7,2,1812,1,690000
21480,4,13344,7,2,1812,1,205000
21481,4,13348,7,2,3036,1,840000
21482,4,13351,7,2,990,1,860000
21483,4,13354,7,2,2400,1,750000
21484,4,13354,7,2,2400,1,715000
21485,4,13360,7,2,1584,1,497000
21486,4,13360,7,2,1632,1,275000
21487,4,13360,7,2,1632,1,275000
21488,4,12265,7,3,1970,1,620000
21489,4,12701,7,4,1984,2,308000
21490,4,13269,7,0,11540,4,1200000
21491,4,13376,7,0,36100,4,4050000
21492,4,13379,7,0,4620,4,975000
21493,4,13380,7,0,30000,4,4100000
21494,4,12458,7,0,2470,4,725000
21495,4,13312,7,0,2550,4,4100000
21496,4,13364,7,0,7200,4,1560000
21497,4,13379,7,0,13000,4,9000000
21498,4,13379,7,0,13544,4,2000000
21499,4,12542,7,0,2112,4,3100000
21500,4,10270,7,1,1320,1,255000
21501,4,10270,7,1,1320,1,345000
21502,4,10271,7,1,1224,1,440000
21503,4,10271,7,1,1224,1,460000
21504,4,10271,7,1,1224,1,260000
21505,4,10272,7,1,1280,1,415000
21506,4,10272,7,1,800,1,275000
21507,4,10272,7,1,800,1,345000
21508,4,10273,7,1,1456,1,225000
21509,4,10275,7,1,1056,1,300000
21510,4,10278,7,1,1224,1,400000
21511,4,10282,7,1,1216,1,579000
21512,4,10283,7,1,1152,1,445000
21513,4,10283,7,1,1544,1,455000
21514,4,10284,7,1,1280,1,370000
21515,4,10285,7,1,1260,1,310000
21516,4,10288,7,1,1491,1,599000
21517,4,10288,7,1,2050,1,467500
21518,4,10291,7,1,1837,1,557500
21519,4,10291,7,1,1764,1,550000
21520,4,10293,7,1,1156,1,261250
21521,4,10294,7,1,1016,1,595000
21522,4,10296,7,1,1130,1,244000
21523,4,10296,7,1,1188,1,380000
21524,4,10301,7,1,1504,1,598000
21525,4,10303,7,1,1994,1,675000
21526,4,10303,7,1,1688,1,552000
21527,4,10304,7,1,1242,1,500000
21528,4,10304,7,1,1550,1,250000
21529,4,10304,7,1,1014,1,460000
21530,4,10304,7,1,1014,1,376480
21531,4,10304,7,1,1014,1,280000
21532,4,10304,7,1,1014,1,449000
21533,4,10305,7,1,1723,1,723000
21534,4,10306,7,1,2310,1,740000
21535,4,10314,7,1,2056,1,400000
21536,4,10385,7,1,1650,1,435000
21537,4,10386,7,1,1476,1,439900
21538,4,10399,7,1,1600,1,370000
21539,4,10401,7,1,1598,1,450000
21540,4,10401,7,1,1700,1,495000
21541,4,10403,7,1,1692,1,495000
21542,4,10404,7,1,1650,1,587000
21543,4,10404,7,1,1650,1,373700
21544,4,10408,7,1,1514,1,270000
21545,4,10409,7,1,1652,1,558259
21546,4,10410,7,1,1910,1,436879
21547,4,10415,7,1,1268,1,295000
21548,4,10416,7,1,1198,1,570000
21549,4,10417,7,1,1508,1,275000
21550,4,10422,7,1,1312,1,325000
21551,4,10423,7,1,1845,1,395000
21552,4,10426,7,1,1129,1,565000
21553,4,10429,7,1,2430,1,695000
21554,4,10429,7,1,2430,1,260000
21555,4,10433,7,1,1404,1,599999
21556,4,10438,7,1,1632,1,200000
21557,4,10439,7,1,1440,1,475000
21558,4,10439,7,1,1300,1,506000
21559,4,10439,7,1,1300,1,335000
21560,4,10928,7,1,1856,1,350000
21561,4,10928,7,1,1856,1,325000
21562,4,10928,7,1,1144,1,480000
21563,4,10929,7,1,2676,1,250000
21564,4,10930,7,1,2000,1,250000
21565,4,10930,7,1,2844,1,215000
21566,4,10933,7,1,2384,1,560000
21567,4,10933,7,1,1946,1,430000
21568,4,10934,7,1,1344,1,275000
21569,4,10934,7,1,1792,1,380000
21570,4,10935,7,1,1132,1,537500
21571,4,10936,7,1,1732,1,475000
21572,4,10938,7,1,1773,1,520000
21573,4,10938,7,1,1222,1,335000
21574,4,10939,7,1,2480,1,320000
21575,4,10939,7,1,1896,1,280000
21576,4,10939,7,1,1780,1,499000
21577,4,10940,7,1,1916,1,555000
21578,4,10940,7,1,1848,1,427500
21579,4,10942,7,1,1552,1,415000
21580,4,10942,7,1,1486,1,450000
21581,4,10943,7,1,1635,1,430000
21582,4,10950,7,1,1291,1,450000
21583,4,10952,7,1,1819,1,290000
21584,4,10953,7,1,1040,1,265500
21585,4,10955,7,1,2142,1,500000
21586,4,10959,7,1,1986,1,525000
21587,4,10960,7,1,1780,1,492000
21588,4,10962,7,1,1421,1,472000
21589,4,10962,7,1,1421,1,290000
21590,4,10962,7,1,1080,1,469000
21591,4,10964,7,1,1360,1,400000
21592,4,10964,7,1,1224,1,398500
21593,4,10964,7,1,1394,1,395000
21594,4,10965,7,1,1224,1,405000
21595,4,10966,7,1,1506,1,445000
21596,4,10966,7,1,1458,1,405000
21597,4,10967,7,1,1174,1,447000
21598,4,10968,7,1,1280,1,499999
21599,4,10968,7,1,1520,1,480000
21600,4,10971,7,1,1492,1,210000
21601,4,10973,7,1,1328,1,460000
21602,4,10975,7,1,1200,1,495000
21603,4,10976,7,1,1340,1,425000
21604,4,10977,7,1,1632,1,288990
21605,4,10979,7,1,1530,1,240000
21606,4,10980,7,1,1152,1,385000
21607,4,10980,7,1,936,1,400000
21608,4,10980,7,1,1280,1,410000
21609,4,10981,7,1,1496,1,350000
21610,4,10984,7,1,1672,1,473000
21611,4,10986,7,1,1080,1,458000
21612,4,10988,7,1,1360,1,495000
21613,4,10989,7,1,1560,1,438235
21614,4,10990,7,1,1284,1,334950
21615,4,10990,7,1,1284,1,335000
21616,4,10992,7,1,1672,1,445000
21617,4,10995,7,1,1216,1,578288
21618,4,10996,7,1,1458,1,410000
21619,4,10997,7,1,2745,1,675000
21620,4,10999,7,1,1080,1,291000
21621,4,10999,7,1,1482,1,490000
21622,4,10999,7,1,1360,1,410000
21623,4,10999,7,1,1080,1,439000
21624,4,11000,7,1,1394,1,430000
21625,4,11000,7,1,1394,1,385000
21626,4,11001,7,1,1506,1,430000
21627,4,11002,7,1,1224,1,204250
21628,4,11004,7,1,1744,1,569900
21629,4,11005,7,1,1620,1,390000
21630,4,11005,7,1,1620,1,567000
21631,4,11005,7,1,1620,1,245000
21632,4,11008,7,1,1293,1,475000
21633,4,11008,7,1,1072,1,483600
21634,4,11011,7,1,936,1,494000
21635,4,11011,7,1,1258,1,207000
21636,4,11011,7,1,936,1,213771
21637,4,11012,7,1,1056,1,325000
21638,4,11012,7,1,1540,1,427000
21639,4,11012,7,1,1540,1,204250
21640,4,11012,7,1,1630,1,390000
21641,4,11013,7,1,896,1,340000
21642,4,11013,7,1,896,1,375000
21643,4,11014,7,1,780,1,420000
21644,4,11014,7,1,1360,1,390000
21645,4,11016,7,1,1200,1,425000
21646,4,11016,7,1,1280,1,435000
21647,4,11017,7,1,1200,1,359470
21648,4,11017,7,1,1200,1,445000
21649,4,11017,7,1,1200,1,445000
21650,4,11017,7,1,1200,1,365000
21651,4,11017,7,1,1200,1,409000
21652,4,11018,7,1,1200,1,469999
21653,4,11018,7,1,1200,1,255000
21654,4,11019,7,1,1200,1,365000
21655,4,11019,7,1,1703,1,400000
21656,4,11019,7,1,1200,1,468000
21657,4,11019,7,1,1200,1,400000
21658,4,11020,7,1,1836,1,390000
21659,4,11021,7,1,1620,1,340000
21660,4,11021,7,1,1620,1,290260
21661,4,11022,7,1,2239,1,478500
21662,4,11025,7,1,1596,1,354350
21663,4,11025,7,1,1538,1,569000
21664,4,11026,7,1,1176,1,212000
21665,4,11030,7,1,1057,1,295000
21666,4,11030,7,1,1392,1,476500
21667,4,11032,7,1,1632,1,585000
21668,4,11032,7,1,1600,1,545000
21669,4,11033,7,1,1308,1,360000
21670,4,11035,7,1,1494,1,575000
21671,4,11037,7,1,1152,1,467000
21672,4,11037,7,1,1336,1,435000
21673,4,11039,7,1,1530,1,499000
21674,4,11039,7,1,1185,1,285600
21675,4,11040,7,1,1274,1,245000
21676,4,11040,7,1,1274,1,510000
21677,4,11040,7,1,1274,1,205000
21678,4,11041,7,1,1248,1,510000
21679,4,11042,7,1,1273,1,490000
21680,4,11042,7,1,1055,1,565000
21681,4,11044,7,1,1200,1,479000
21682,4,11044,7,1,1200,1,399000
21683,4,11044,7,1,1290,1,537000
21684,4,11044,7,1,1290,1,300000
21685,4,11045,7,1,1200,1,452000
21686,4,11045,7,1,1200,1,230000
21687,4,11047,7,1,900,1,210000
21688,4,11048,7,1,900,1,355000
21689,4,11051,7,1,1125,1,545000
21690,4,11051,7,1,1125,1,355000
21691,4,11051,7,1,1138,1,460000
21692,4,11055,7,1,1224,1,440000
21693,4,11060,7,1,1812,1,375000
21694,4,11061,7,1,2289,1,430000
21695,4,11068,7,1,1568,1,214000
21696,4,11068,7,1,1584,1,410000
21697,4,11069,7,1,1284,1,215000
21698,4,11069,7,1,1380,1,465000
21699,4,11071,7,1,1186,1,366561
21700,4,11073,7,1,1360,1,460000
21701,4,12396,7,1,1764,1,300000
21702,4,12396,7,1,1764,1,589000
21703,4,12396,7,1,1764,1,300000
21704,4,12398,7,1,2288,1,498000
21705,4,12399,7,1,2673,1,360000
21706,4,12403,7,1,1125,1,325000
21707,4,12405,7,1,990,1,330000
21708,4,12405,7,1,1764,1,580000
21709,4,12405,7,1,1764,1,205000
21710,4,12438,7,1,1224,1,355800
21711,4,12438,7,1,1224,1,430000
21712,4,12438,7,1,1156,1,425000
21713,4,12438,7,1,1156,1,240000
21714,4,12442,7,1,1920,1,450000
21715,4,12452,7,1,1350,1,320000
21716,4,12453,7,1,1008,1,475000
21717,4,12455,7,1,1440,1,358250
21718,4,12455,7,1,1440,1,385000
21719,4,12455,7,1,1440,1,385000
21720,4,12461,7,1,1812,1,269000
21721,4,12465,7,1,1608,1,440500
21722,4,12465,7,1,1608,1,420000
21723,4,12466,7,1,1628,1,340000
21724,4,12467,7,1,1188,1,233000
21725,4,12468,7,1,1460,1,462000
21726,4,12468,7,1,1464,1,495000
21727,4,12470,7,1,1432,1,415000
21728,4,12470,7,1,1332,1,475000
21729,4,12600,7,1,879,1,305000
21730,4,12602,7,1,1616,1,320000
21731,4,12602,7,1,1248,1,483000
21732,4,12604,7,1,1674,1,390000
21733,4,12606,7,1,2197,1,755000
21734,4,12608,7,1,1332,1,510000
21735,4,12608,7,1,1280,1,445000
21736,4,12609,7,1,1184,1,320000
21737,4,12613,7,1,1248,1,350000
21738,4,12613,7,1,1496,1,280000
21739,4,12620,7,1,1631,1,465000
21740,4,12626,7,1,1106,1,299000
21741,4,12629,7,1,1824,1,436000
21742,4,12631,7,1,1008,1,275000
21743,4,12631,7,1,1168,1,335000
21744,4,12632,7,1,1144,1,290000
21745,4,12636,7,1,1440,1,432000
21746,4,12638,7,1,1169,1,400000
21747,4,12638,7,1,1169,1,430000
21748,4,12638,7,1,1074,1,276179
21749,4,12639,7,1,1160,1,459000
21750,4,12639,7,1,1160,1,273900
21751,4,12640,7,1,1152,1,434200
21752,4,12646,7,1,1332,1,540000
21753,4,12646,7,1,1780,1,400000
21754,4,12648,7,1,1200,1,450000
21755,4,12652,7,1,990,1,200000
21756,4,12654,7,1,1568,1,473000
21757,4,10273,7,2,975,1,759000
21758,4,10275,7,2,1324,1,509250
21759,4,10275,7,2,1324,1,586500
21760,4,10276,7,2,2016,1,347500
21761,4,10293,7,2,1596,1,770000
21762,4,10297,7,2,1156,1,605000
21763,4,10380,7,2,2600,1,460000
21764,4,10385,7,2,1852,1,680400
21765,4,10385,7,2,1549,1,680000
21766,4,10390,7,2,2420,1,567000
21767,4,10401,7,2,2184,1,700000
21768,4,10408,7,2,1526,1,250000
21769,4,10414,7,2,2658,1,723000
21770,4,10418,7,2,1260,1,425000
21771,4,10419,7,2,1428,1,385000
21772,4,10437,7,2,1920,1,630000
21773,4,10437,7,2,1800,1,415000
21774,4,10927,7,2,2640,1,478000
21775,4,10933,7,2,1892,1,600000
21776,4,10941,7,2,1430,1,260000
21777,4,10941,7,2,1570,1,640000
21778,4,10942,7,2,1486,1,510000
21779,4,10950,7,2,1944,1,520000
21780,4,10957,7,2,1950,1,500000
21781,4,10963,7,2,1360,1,450000
21782,4,10965,7,2,1608,1,550000
21783,4,10966,7,2,1500,1,699000
21784,4,10968,7,2,1568,1,495000
21785,4,10968,7,2,1792,1,706000
21786,4,10968,7,2,1792,1,308000
21787,4,10970,7,2,1532,1,357869
21788,4,10984,7,2,1672,1,501999
21789,4,10986,7,2,1152,1,365000
21790,4,10988,7,2,2412,1,520000
21791,4,10988,7,2,1420,1,455000
21792,4,10993,7,2,1734,1,265000
21793,4,10995,7,2,1216,1,715000
21794,4,10995,7,2,1216,1,352000
21795,4,11002,7,2,1828,1,599000
21796,4,11003,7,2,1774,1,675000
21797,4,11005,7,2,1620,1,665000
21798,4,11006,7,2,1620,1,539000
21799,4,11006,7,2,1620,1,280000
21800,4,11009,7,2,1767,1,270000
21801,4,11012,7,2,1540,1,342000
21802,4,11013,7,2,1564,1,520000
21803,4,11013,7,2,1564,1,333500
21804,4,11013,7,2,1564,1,250000
21805,4,11013,7,2,1552,1,390000
21806,4,11013,7,2,1256,1,740000
21807,4,11015,7,2,1129,1,895000
21808,4,11015,7,2,1129,1,345000
21809,4,11019,7,2,2200,1,495000
21810,4,11020,7,2,1804,1,292500
21811,4,11032,7,2,1584,1,699000
21812,4,11032,7,2,1584,1,385000
21813,4,11035,7,2,1658,1,385000
21814,4,11036,7,2,1626,1,415000
21815,4,11038,7,2,1550,1,455000
21816,4,11042,7,2,1403,1,455000
21817,4,11044,7,2,2064,1,570000
21818,4,11046,7,2,1792,1,369000
21819,4,11054,7,2,1640,1,725000
21820,4,11054,7,2,1640,1,425000
21821,4,11061,7,2,2473,1,720000
21822,4,11065,7,2,2078,1,643400
21823,4,11065,7,2,1197,1,510000
21824,4,11065,7,2,1197,1,300000
21825,4,11066,7,2,2264,1,420000
21826,4,11067,7,2,1654,1,416190
21827,4,11070,7,2,1439,1,350000
21828,4,11072,7,2,1441,1,457000
21829,4,11072,7,2,1441,1,535000
21830,4,11073,7,2,2060,1,410000
21831,4,11074,7,2,1265,1,418000
21832,4,11081,7,2,1804,1,418000
21833,4,12403,7,2,2300,1,379000
21834,4,12448,7,2,2112,1,690000
21835,4,12465,7,2,1277,1,351000
21836,4,12467,7,2,1188,1,375000
21837,4,12602,7,2,1616,1,455000
21838,4,12602,7,2,1616,1,315000
21839,4,12602,7,2,1547,1,575000
21840,4,12603,7,2,1872,1,690000
21841,4,12607,7,2,2076,1,535000
21842,4,12614,7,2,1440,1,450000
21843,4,12619,7,2,2304,1,556400
21844,4,12620,7,2,1820,1,749217
21845,4,12620,7,2,1872,1,309000
21846,4,12621,7,2,1620,1,580000
21847,4,12621,7,2,1528,1,495000
21848,4,12621,7,2,1528,1,200000
21849,4,12624,7,2,1737,1,460000
21850,4,12624,7,2,1830,1,630000
21851,4,12624,7,2,1760,1,424000
21852,4,12633,7,3,1664,1,677000
21853,4,12636,7,2,1440,1,300000
21854,4,12637,7,2,1664,1,630000
21855,4,12639,7,2,1172,1,360000
21856,4,12646,7,2,2142,1,200000
21857,4,12648,7,2,1596,1,313750
21858,4,12648,7,2,1836,1,580000
21859,4,12653,7,2,1303,1,600000
21860,4,12657,7,2,1518,1,625000
21861,4,12663,7,2,1720,1,465000
21862,4,12663,7,2,2200,1,460000
21863,4,10985,7,3,2024,1,525000
21864,4,11059,7,3,3120,1,700000
21865,4,12652,7,3,2256,1,325000
21866,4,10947,7,4,2600,2,485000
21867,4,12658,7,4,2733,2,508356
21868,4,10947,7,3,3600,2,575000
21869,4,11072,7,2,2840,2,450000
21870,4,11072,7,0,1870,4,400000
21871,4,10438,7,0,2046,4,350000
21872,4,10438,7,0,3090,4,400000
21873,4,10925,7,1,2268,4,420000
21874,4,10988,7,2,2962,4,770000
21875,4,10996,7,0,7000,4,1350000
21876,4,11009,7,1,2660,4,350000
21877,4,11059,7,0,3000,4,2950000
21878,4,11059,7,0,688,4,390000
21879,4,12620,7,0,900,4,264745
21880,4,12610,7,0,1800,4,1330000
21881,4,12452,7,0,6170,4,1625000
21882,4,123,6,1,1120,1,1040000
21883,4,148,6,1,952,1,950000
21884,4,154,6,1,952,1,967000
21885,4,155,6,1,952,1,922500
21886,4,168,6,1,2322,1,1458800
21887,4,182,6,1,960,1,985000
21888,4,182,6,1,960,1,930000
21889,4,182,6,1,1152,1,1300000
21890,4,201,6,1,1656,1,820000
21891,4,201,6,1,1156,1,749950
21892,4,201,6,1,1156,1,638500
21893,4,231,6,1,1750,1,900000
21894,4,2295,7,1,1305,1,200000
21895,4,2297,7,1,1328,1,570000
21896,4,129,7,2,1926,1,965000
21897,4,132,7,2,1916,1,1245000
21898,4,132,7,2,1830,1,1260000
21899,4,132,7,2,1568,1,1375000
21900,4,133,6,2,2128,1,362500
21901,4,136,6,2,1500,1,1095000
21902,4,137,6,2,1400,1,1600000
21903,4,148,6,2,1618,1,1440000
21904,4,155,6,2,2338,1,1615000
21905,4,156,6,2,2268,1,925000
21906,4,158,6,2,3024,1,1495000
21907,4,168,6,2,3150,1,1200000
21908,4,173,6,2,2200,1,1350000
21909,4,193,6,2,1796,1,1210000
21910,4,198,6,2,3300,1,400000
21911,4,198,6,2,3300,1,400000
21912,4,199,6,2,1764,1,950000
21913,4,205,6,2,2200,1,935000
21914,4,210,6,2,1634,1,425000
21915,4,227,6,2,1920,1,985000
21916,4,227,6,2,1676,1,510000
21917,4,2282,7,2,1500,1,985000
21918,4,2282,7,2,1500,1,1025000
21919,4,2288,7,2,2235,1,999900
21920,4,2288,7,2,1632,1,1120000
21921,4,2294,7,2,1592,1,625000
21922,4,2295,7,2,1280,1,825000
21923,4,132,7,3,1830,1,1150000
21924,4,133,6,3,1433,1,1550000
21925,4,133,6,3,2125,1,1540000
21926,4,148,6,3,2112,1,1900000
21927,4,198,6,3,2800,1,760000
21928,4,199,6,3,2090,1,400000
21929,4,200,6,3,2482,1,1200000
21930,4,2289,7,3,2160,1,1230000
21931,4,2293,7,3,2902,1,1415000
21932,4,2295,7,3,1305,1,876000
21933,4,157,6,48,27320,2,11546512
21934,4,163,6,17,11760,2,8980000
21935,4,168,6,4,2992,2,1330000
21936,4,171,7,6,3975,2,1105800
21937,4,186,6,4,3200,2,1170000
21938,4,186,6,23,13500,2,4388000
21939,4,188,6,6,5280,2,286536
21940,4,188,6,6,5280,2,286536
21941,4,188,6,6,5280,2,238780
21942,4,188,6,6,5280,2,238780
21943,4,200,6,60,35700,2,13470930
21944,4,2285,7,6,4380,2,1430000
21945,4,2289,7,6,5346,2,1200000
21946,4,129,6,60,54490,2,14996374
21947,4,134,6,59,45900,2,14946999
21948,4,206,6,4,6700,2,3230000
21949,4,160,6,0,10000,4,4100000
21950,4,2285,7,0,4782,4,1400000
21951,4,142,6,0,9536,4,3500000
21952,4,231,6,0,4600,4,2125000
21953,4,215,6,0,4000,4,700000
21954,4,219,6,0,1950,4,3595164
21955,4,4157,7,1,1584,1,720000
21956,4,4157,7,1,1480,1,830000
21957,4,4192,7,1,1831,1,750000
21958,4,4248,7,1,1782,1,815000
21959,4,4249,7,1,1782,1,750000
21960,4,4420,7,1,6569,1,2230227
21961,4,4423,7,1,1750,1,1180000
21962,4,4424,7,1,2182,1,1400000
21963,4,4434,7,1,1820,1,250000
21964,4,4437,7,1,2566,1,1475000
21965,4,4437,7,1,1420,1,1017500
21966,4,4438,7,1,3927,1,1800000
21967,4,4439,7,1,3088,1,1650000
21968,4,4439,7,1,1466,1,925000
21969,4,4442,7,1,2140,1,1250000
21970,4,4446,7,1,1750,1,905000
21971,4,4452,7,1,2134,1,1100000
21972,4,4452,7,1,1038,1,775118
21973,4,4452,7,1,1638,1,887500
21974,4,4452,7,1,1650,1,592000
21975,4,4452,7,1,2010,1,900000
21976,4,4454,7,1,1566,1,995000
21977,4,4455,7,1,1344,1,850000
21978,4,4455,7,1,2052,1,969000
21979,4,4456,7,1,1142,1,842500
21980,4,4457,7,1,1341,1,790000
21981,4,4457,7,1,1211,1,1080000
21982,4,4458,7,1,1266,1,785000
21983,4,4459,7,1,1169,1,775000
